Endpoint Name	Endpoint Type	Endpoint Status	Operating System	Agent Version	IP Address	IPv6 Address	User	Endpoint Alias	Last Seen	Content Version	Assigned Prevention Policy	Assigned Extensions Policy	Tags	Active Directory	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Linux Operation Mode	IT Metrics Collection	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID
ocg-012	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.29.86		rtarf.mi.th\warapon.s		Dec 3rd 2025 16:42:30	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
ocg-013	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.208.172, 10.142.22.66		rtarf.mi.th\chotiphat.rat		Nov 12th 2025 10:47:55	2030-25670	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
ocg-014	Workstation	Connected	Windows 11	8.9.0.14028	10.104.208.77		rtarf.mi.th\waraporn.ka		Dec 9th 2025 09:38:04	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/1-old ous/j-1, rtarf.local/education young, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
ocg-015	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.108.17				Dec 8th 2025 15:36:17	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
ocg-016	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.19.104		rtarf.mi.th\naphatsanan.p		Dec 9th 2025 08:29:57	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
ocg-017	Workstation	Disconnected	Windows 11	8.9.0.14028	10.142.21.69		rtarf.mi.th\sirirak.k		Dec 3rd 2025 10:29:43	2050-26345	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/1-security groups, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/doconline, rtarf.local/pd-odrm group, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
ocg-018	Workstation	Connected	Windows 11	8.9.0.14028	10.104.208.158		rtarf.mi.th\pichaya.p		Dec 9th 2025 09:39:08	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/vpn.ocg, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-02-007	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.121		rtarf.mi.th\thitida.ra		Dec 9th 2025 09:38:32	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-02-009	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.20		rtarf.mi.th\wannaporn.silp		Dec 9th 2025 09:42:37	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-03-027	Workstation	Connected	Windows 11	8.9.0.14028	10.104.108.93, 10.142.19.118		N/A\RTARFLOCAL		Dec 9th 2025 09:39:43	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
OCG-03-028	Workstation	Connected	Windows 11	8.9.0.14028	10.104.108.97		N/A\RTARFLOCAL		Dec 9th 2025 09:40:14	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
OCG-03-036	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.108.150				Dec 4th 2025 15:00:48	2060-26856	Lowed Ram	Windows Default	{'server_tags': ['OCG-B5', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-001	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.149				Dec 2nd 2025 14:37:18	2050-26345	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-003	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.148				Dec 8th 2025 15:13:45	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.142.19.94				Nov 25th 2025 09:28:44	2040-26026	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.140		rtarf.mi.th\wasalee.b		Dec 8th 2025 15:24:16	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/ocgecm, rtarf.local/6000000000/6010000000, rtarf.local/6000000000/6010000000/users, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.140		rtarf.mi.th\wasalee.b		Dec 9th 2025 09:42:16	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/ocgecm, rtarf.local/6000000000/6010000000, rtarf.local/6000000000/6010000000/users, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.140		rtarf.mi.th\wasalee.b		Dec 3rd 2025 15:10:23	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/ocgecm, rtarf.local/6000000000/6010000000, rtarf.local/6000000000/6010000000/users, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.140, 10.142.19.94				Nov 25th 2025 13:19:30	2040-26026	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.140		rtarf.mi.th\wasalee.b		Dec 4th 2025 14:45:03	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OCG-B5'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/ocgecm, rtarf.local/6000000000/6010000000, rtarf.local/6000000000/6010000000/users, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-005	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.150				Dec 8th 2025 15:31:48	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-006	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.125				Dec 8th 2025 15:33:45	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-007	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.137		rtarf.mi.th\pisanu.b		Dec 9th 2025 09:41:35	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-008	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.127		rtarf.mi.th\rattakul.r		Dec 9th 2025 09:41:21	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/1-security groups, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws, rtarf.local/bcad-ocompg group	No Upgrade					Disabled			On Prem			
OCG-04-010	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.208.129		rtarf.mi.th\panit.j		Nov 18th 2025 15:40:12	2030-25670	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-011	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.142				Dec 4th 2025 15:04:43	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-012	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.133				Dec 8th 2025 15:34:01	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-013	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.126				Dec 3rd 2025 15:38:45	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-014	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.141				Dec 8th 2025 15:34:40	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-015	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.143		rtarf.mi.th\kitsana.b		Dec 9th 2025 09:41:17	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-016	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.134		rtarf.mi.th\pornpimon.o		Dec 9th 2025 09:39:57	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-017	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.138		rtarf.mi.th\kriangkrai.s		Dec 1st 2025 15:36:38	2050-26345	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-018	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.139		rtarf.mi.th\nutkitta.a		Dec 8th 2025 13:59:59	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/6000000000/6160000000/users, rtarf.local/ocgecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-019	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.208.144				Nov 25th 2025 15:31:48	2040-26026	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
OCG-04-020	Workstation	Connected	Windows 10	8.9.0.14028	10.104.208.136				Dec 9th 2025 09:40:52	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6160000000/computers, rtarf.local/6000000000/6160000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
